,cif_id,solvent_removal_stability
147,ths+N411+E27,Stable
148,ths+N117+E85,Stable
149,ths+N519+E216,Stable
150,ths+N315+E151,Stable
151,ths+N60+E8,Stable
152,ths+N60+E88,Stable
153,ths+N246+E135,Stable
154,ths+N579+E190,Stable
155,ths+N717+E38,Stable
156,ths+N117+E45,Stable
157,ths+N320+E175,Stable
158,ths+N499+E71,Stable
159,ths+N713+E158,Unstable
160,ths+N137+E162,Stable
161,ths+N415+E69,Unstable
162,ths+N611+E84,Stable
163,ths+N621+E202,Stable
164,ths+N117+E65,Stable
165,ths+N315+E8,Unstable
166,ths+N315+E119,Stable
167,ths+N51+E66,Stable
168,ths+N298+E43,Stable
169,ths+N621+E8,Stable
170,ths+N245+E86,Stable
171,ths+N245+E234,Stable
172,ths+N186+E43,Stable
173,ths+N499+E170,Stable
174,ths+N96+E27,Stable
175,ths+N611+E72,Stable
176,ths+N579+E162,Stable
177,ths+N321+E201,Stable
178,ths+N611+E166,Stable
179,ths+N137+E18,Stable
180,ths+N611+E66,Stable
181,ths+N415+E149,Stable
182,ths+N606+E78,Stable
183,ths+N621+E153,Stable
184,ths+N440+E63,Stable
185,ths+N245+E190,Stable
186,ths+N19+E133,Unstable
187,ths+N485+E228,Stable
188,ths+N321+E139,Stable
189,ths+N621+E119,Stable
190,ths+N51+E57,Stable
191,ths+N440+E162,Stable
192,ths+N717+E88,Stable
193,ths+N298+E81,Stable
194,ths+N713+E27,Stable
195,ths+N440+E175,Stable
196,ths+N321+E217,Stable
197,ths+N51+E111,Stable
198,ths+N315+E92,Stable
199,ths+N245+E123,Stable
200,ths+N579+E189,Stable
201,ths+N519+E138,Stable
202,ths+N485+E226,Unstable
203,ths+N18+E226,Stable
204,ths+N298+E162,Stable
205,ths+N130+E99,Unstable
206,ths+N246+E201,Stable
207,ths+N519+E192,Stable
208,ths+N415+E16,Stable
209,ths+N499+E107,Stable
210,ths+N519+E149,Stable
211,ths+N606+E204,Unstable
212,ths+N411+E112,Unstable
213,ths+N18+E71,Stable
214,ths+N411+E155,Stable
215,ths+N485+E151,Stable
216,ths+N298+E26,Stable
217,ths+N477+E172,Stable
218,ths+N245+E50,Stable
219,ths+N117+E67,Unstable
220,ths+N606+E176,Stable
221,ths+N377+E158,Stable
222,ths+N320+E162,Stable
223,ths+N717+E222,Stable
224,ths+N60+E131,Stable
225,ths+N717+E17,Stable
226,ths+N246+E23,Stable
227,ths+N411+E95,Stable
228,ths+N682+E38,Stable
229,ths+N321+E149,Stable
230,ths+N315+E143,Stable
231,ths+N621+E89,Stable
232,ths+N137+E71,Stable
233,ths+N682+E206,Stable
234,ths+N245+E112,Stable
235,ths+N315+E138,Stable
236,ths+N246+E69,Stable
237,ths+N51+E220,Stable
238,ths+N196+E60,Stable
239,ths+N606+E167,Unstable
240,ths+N499+E217,Stable
241,ths+N499+E205,Stable
242,ths+N96+E57,Stable
243,ths+N440+E212,Stable
244,ths+N60+E78,Stable
245,ths+N440+E168,Stable
246,ths+N51+E185,Stable
247,ths+N245+E147,Stable
248,ths+N245+E162,Stable
249,ths+N186+E195,Unstable
250,ths+N130+E230,Stable
251,ths+N51+E180,Stable
252,ths+N117+E71,Stable
253,ths+N298+E159,Stable
254,ths+N245+E134,Stable
255,ths+N611+E202,Stable
256,ths+N315+E19,Stable
257,ths+N321+E165,Stable
258,ths+N377+E186,Stable
259,ths+N246+E185,Stable
260,ths+N186+E137,Stable
261,ths+N137+E63,Stable
262,ths+N499+E15,Stable
263,ths+N411+E203,Stable
264,ths+N18+E63,Stable
265,ths+N51+E89,Unstable
266,ths+N519+E217,Stable
267,ths+N682+E168,Stable
268,ths+N579+E188,Stable
269,ths+N606+E148,Stable
270,ths+N18+E88,Stable
271,ths+N315+E81,Stable
272,ths+N96+E25,Stable
273,ths+N606+E226,Unstable
274,ths+N51+E226,Unstable
275,ths+N130+E74,Stable
276,ths+N117+E14,Stable
277,ths+N186+E158,Stable
278,ths+N245+E217,Stable
279,ths+N579+E18,Stable
280,ths+N245+E104,Stable
281,ths+N415+E131,Stable
282,ths+N440+E116,Stable
283,ths+N315+E147,Stable
284,ths+N519+E79,Stable
285,ths+N611+E138,Stable
286,ths+N499+E51,Stable
287,ths+N519+E108,Stable
288,ths+N60+E102,Stable
289,ths+N611+E199,Stable
290,ths+N298+E89,Stable
291,ths+N96+E220,Stable
292,ths+N245+E13,Stable
293,ths+N411+E44,Stable
294,ths+N315+E43,Stable
295,ths+N606+E141,Stable
296,ths+N606+E153,Stable
297,ths+N717+E147,Stable
298,ths+N621+E217,Unstable
299,ths+N621+E4,Stable
300,ths+N621+E131,Stable
301,ths+N411+E186,Stable
302,ths+N60+E38,Stable
303,ths+N415+E71,Unstable
304,ths+N377+E212,Stable
305,ths+N713+E180,Unstable
306,ths+N246+E221,Stable
307,ths+N117+E128,Stable
308,ths+N611+E71,Unstable
309,ths+N246+E147,Stable
310,ths+N606+E120,Unstable
311,ths+N246+E45,Stable
312,ths+N321+E70,Stable
313,ths+N415+E180,Stable
314,ths+N579+E151,Stable
315,ths+N246+E180,Stable
316,ths+N51+E159,Stable
317,ths+N579+E215,Stable
318,ths+N717+E150,Stable
319,ths+N60+E5,Stable
320,ths+N621+E50,Unstable
321,ths+N606+E137,Stable
322,ths+N621+E222,Stable
323,ths+N499+E187,Stable
324,ths+N277+E207,Stable
325,ths+N60+E156,Stable
326,ths+N246+E125,Stable
327,ths+N186+E135,Unstable
328,ths+N411+E111,Unstable
329,ths+N321+E72,Stable
330,ths+N579+E216,Stable
331,ths+N485+E162,Stable
332,ths+N415+E202,Stable
333,ths+N315+E165,Stable
334,ths+N60+E160,Stable
335,ths+N411+E175,Stable
336,ths+N499+E72,Stable
337,ths+N579+E8,Stable
338,ths+N51+E51,Stable
339,ths+N60+E147,Stable
340,ths+N60+E148,Stable
341,ths+N415+E146,Stable
342,ths+N717+E154,Stable
343,ths+N137+E79,Stable
344,ths+N321+E18,Stable
345,ths+N60+E3,Stable
346,ths+N411+E187,Stable
347,ths+N60+E115,Stable
348,ths+N621+E38,Stable
349,ths+N285+E191,Unstable
350,ths+N315+E192,Stable
351,ths+N621+E221,Stable
352,ths+N641+E166,Stable
353,ths+N321+E175,Stable
354,ths+N621+E57,Stable
355,ths+N440+E179,Stable
356,ths+N713+E166,Unstable
357,ths+N96+E226,Stable
358,ths+N682+E102,Stable
359,ths+N51+E26,Stable
360,ths+N606+E168,Unstable
361,ths+N18+E168,Stable
362,ths+N137+E120,Stable
363,ths+N246+E175,Stable
364,ths+N196+E230,Unstable
365,ths+N682+E79,Stable
366,ths+N321+E45,Stable
367,ths+N606+E53,Stable
368,ths+N246+E134,Stable
369,ths+N606+E216,Stable
370,ths+N321+E138,Stable
371,ths+N499+E33,Stable
372,ths+N130+E210,Stable
373,ths+N298+E13,Stable
374,ths+N713+E130,Unstable
375,ths+N321+E26,Stable
376,ths+N51+E120,Stable
377,ths+N377+E44,Stable
378,ths+N611+E115,Stable
379,ths+N621+E134,Stable
380,ths+N320+E50,Stable
381,ths+N411+E142,Stable
382,ths+N186+E89,Stable
383,ths+N18+E108,Stable
384,ths+N485+E89,Stable
385,ths+N411+E171,Stable
386,ths+N19+E103,Stable
387,ths+N682+E8,Stable
388,ths+N246+E189,Stable
389,ths+N137+E115,Stable
390,ths+N117+E165,Stable
391,ths+N606+E48,Stable
392,ths+N717+E218,Stable
393,ths+N96+E89,Stable
394,ths+N186+E81,Unstable
395,ths+N474+E230,Stable
396,ths+N137+E156,Stable
397,ths+N499+E135,Stable
398,ths+N579+E132,Stable
399,ths+N579+E112,Stable
400,ths+N315+E76,Stable
401,ths+N60+E141,Stable
402,ths+N519+E18,Stable
403,ths+N606+E219,Stable
404,ths+N713+E143,Unstable
405,ths+N621+E80,Unstable
406,ths+N320+E151,Stable
407,ths+N621+E146,Stable
408,ths+N682+E89,Stable
409,ths+N117+E168,Stable
410,ths+N519+E88,Stable
411,ths+N611+E226,Unstable
412,ths+N117+E159,Stable
413,ths+N60+E181,Stable
414,ths+N51+E171,Stable
415,ths+N606+E113,Stable
416,ths+N717+E163,Stable
417,ths+N51+E149,Stable
418,ths+N117+E212,Stable
419,ths+N315+E217,Stable
420,ths+N717+E228,Stable
421,ths+N713+E48,Unstable
422,ths+N315+E234,Unstable
423,ths+N117+E160,Stable
424,ths+N713+E186,Stable
425,ths+N246+E217,Stable
426,ths+N321+E206,Stable
427,ths+N320+E27,Stable
428,ths+N579+E48,Stable
429,ths+N321+E220,Stable
430,ths+N485+E71,Stable
431,ths+N499+E86,Stable
432,ths+N298+E123,Stable
433,ths+N641+E142,Stable
434,ths+N315+E88,Stable
435,ths+N621+E215,Stable
436,ths+N246+E142,Stable
437,ths+N611+E73,Stable
438,ths+N298+E175,Stable
439,ths+N682+E142,Stable
440,ths+N60+E42,Stable
441,ths+N51+E186,Stable
442,ths+N415+E162,Unstable
443,ths+N579+E153,Stable
444,ths+N499+E143,Stable
445,ths+N18+E132,Stable
446,ths+N315+E65,Unstable
447,ths+N321+E16,Stable
448,ths+N641+E51,Stable
449,ths+N320+E25,Stable
450,ths+N713+E108,Unstable
451,ths+N246+E199,Stable
452,ths+N411+E178,Stable
453,ths+N717+E190,Stable
454,ths+N298+E127,Stable
455,ths+N51+E174,Stable
456,ths+N51+E204,Stable
457,ths+N320+E182,Stable
458,ths+N186+E23,Unstable
459,ths+N717+E115,Stable
460,ths+N717+E195,Stable
461,ths+N321+E171,Stable
462,ths+N519+E228,Stable
463,ths+N641+E53,Stable
464,ths+N440+E189,Stable
465,ths+N611+E201,Stable
466,ths+N298+E15,Stable
467,ths+N606+E130,Unstable
468,ths+N499+E199,Stable
469,ths+N621+E110,Stable
470,ths+N315+E34,Unstable
471,ths+N571+E109,Unstable
472,ths+N60+E57,Stable
473,ths+N315+E5,Unstable
474,ths+N641+E76,Stable
475,ths+N315+E175,Stable
476,ths+N321+E44,Stable
477,ths+N19+E172,Stable
478,ths+N411+E185,Stable
479,ths+N440+E181,Stable
480,ths+N440+E25,Stable
481,ths+N606+E118,Stable
482,ths+N96+E192,Stable
483,ths+N246+E216,Stable
484,ths+N19+E210,Unstable
485,ths+N277+E109,Stable
486,ths+N51+E14,Stable
487,ths+N117+E132,Stable
488,ths+N298+E165,Unstable
489,ths+N245+E163,Stable
490,ths+N499+E26,Stable
491,ths+N315+E38,Unstable
492,ths+N60+E215,Stable
493,ths+N579+E224,Stable
494,ths+N298+E167,Stable
495,ths+N611+E159,Stable
496,ths+N60+E177,Stable
497,ths+N315+E136,Unstable
498,ths+N415+E52,Unstable
499,ths+N606+E24,Stable
500,ths+N321+E14,Stable
501,ths+N411+E118,Stable
502,ths+N682+E138,Stable
503,ths+N60+E171,Stable
504,ths+N682+E37,Stable
505,ths+N682+E66,Stable
506,ths+N298+E168,Stable
507,ths+N440+E165,Stable
508,ths+N606+E112,Stable
509,ths+N60+E163,Stable
510,ths+N621+E209,Unstable
511,ths+N315+E27,Stable
512,ths+N440+E43,Stable
513,ths+N298+E212,Stable
514,ths+N246+E132,Stable
515,ths+N320+E132,Stable
516,ths+N682+E167,Stable
517,ths+N579+E57,Stable
518,ths+N315+E203,Unstable
519,ths+N246+E19,Stable
520,ths+N186+E72,Unstable
521,ths+N621+E155,Unstable
522,ths+N137+E29,Stable
523,ths+N277+E208,Unstable
524,ths+N298+E128,Stable
525,ths+N321+E88,Stable
526,ths+N315+E108,Stable
527,ths+N96+E15,Stable
528,ths+N377+E88,Stable
529,ths+N519+E72,Stable
530,ths+N499+E186,Stable
531,ths+N18+E175,Stable
532,ths+N246+E154,Stable
533,ths+N682+E178,Stable
534,ths+N315+E35,Unstable
535,ths+N137+E153,Stable
536,ths+N713+E37,Unstable
537,ths+N186+E71,Stable
538,ths+N495+E54,Unstable
539,ths+N717+E107,Stable
540,ths+N440+E76,Stable
541,ths+N277+E210,Stable
542,ths+N60+E84,Stable
543,ths+N641+E215,Stable
544,ths+N499+E112,Stable
545,ths+N440+E96,Stable
546,ths+N606+E89,Unstable
547,ths+N641+E189,Stable
548,ths+N137+E175,Stable
549,ths+N611+E44,Stable
550,ths+N117+E8,Stable
551,ths+N411+E141,Stable
552,ths+N315+E171,Stable
553,ths+N186+E45,Stable
554,ths+N411+E228,Stable
555,ths+N621+E44,Unstable
556,ths+N298+E183,Stable
557,ths+N246+E173,Stable
558,ths+N641+E73,Stable
559,ths+N117+E57,Stable
560,ths+N315+E12,Unstable
561,ths+N611+E165,Unstable
562,ths+N246+E131,Stable
563,ths+N682+E95,Stable
564,ths+N611+E130,Stable
565,ths+N245+E113,Stable
566,ths+N245+E88,Stable
567,ths+N499+E115,Stable
568,ths+N579+E96,Stable
569,ths+N621+E195,Stable
570,ths+N117+E108,Stable
571,ths+N579+E113,Stable
572,ths+N10+E169,Stable
573,ths+N485+E92,Stable
574,ths+N411+E217,Stable
575,ths+N579+E37,Stable
576,ths+N96+E168,Stable
577,ths+N606+E145,Stable
578,ths+N315+E153,Stable
579,ths+N440+E202,Stable
580,ths+N18+E162,Stable
581,ths+N298+E69,Stable
582,ths+N499+E146,Stable
583,ths+N621+E122,Stable
584,ths+N137+E85,Stable
585,ths+N440+E84,Stable
586,ths+N321+E66,Stable
587,ths+N499+E114,Stable
588,ths+N519+E212,Stable
589,ths+N315+E57,Stable
590,ths+N315+E163,Unstable
591,ths+N411+E23,Unstable
592,ths+N606+E67,Stable
593,ths+N621+E184,Unstable
594,ths+N246+E65,Stable
595,ths+N10+E109,Stable
596,ths+N440+E149,Stable
597,ths+N606+E23,Stable
598,ths+N579+E219,Stable
599,ths+N60+E142,Stable
600,ths+N216+E27,Unstable
601,ths+N485+E206,Stable
602,ths+N499+E38,Stable
603,ths+N641+E111,Stable
604,ths+N411+E182,Stable
605,ths+N96+E149,Stable
606,ths+N315+E216,Stable
607,ths+N18+E216,Stable
608,ths+N621+E188,Stable
609,ths+N186+E57,Stable
610,ths+N117+E95,Stable
611,ths+N298+E86,Stable
612,ths+N606+E180,Unstable
613,ths+N117+E178,Stable
614,ths+N621+E108,Stable
615,ths+N499+E31,Stable
616,ths+N137+E95,Stable
617,ths+N499+E37,Stable
618,ths+N440+E137,Stable
619,ths+N321+E102,Stable
620,ths+N713+E159,Unstable
621,ths+N682+E132,Stable
622,ths+N315+E220,Stable
623,ths+N621+E67,Stable
624,ths+N717+E19,Stable
625,ths+N499+E168,Stable
626,ths+N641+E52,Stable
627,ths+N51+E136,Stable
628,ths+N245+E108,Stable
629,ths+N579+E143,Stable
630,ths+N477+E60,Stable
631,ths+N485+E79,Stable
632,ths+N606+E156,Stable
633,ths+N377+E89,Stable
634,ths+N60+E58,Stable
635,ths+N499+E166,Stable
636,ths+N96+E158,Stable
637,ths+N60+E166,Stable
638,ths+N96+E69,Stable
639,ths+N60+E209,Stable
640,ths+N96+E52,Stable
641,ths+N440+E234,Stable
642,ths+N682+E51,Stable
643,ths+N713+E84,Unstable
644,ths+N579+E168,Stable
645,ths+N117+E19,Stable
646,ths+N411+E110,Stable
647,ths+N377+E37,Stable
648,ths+N60+E145,Stable
649,ths+N499+E32,Stable
650,ths+N611+E89,Unstable
651,ths+N411+E216,Stable
652,ths+N579+E212,Stable
653,ths+N18+E13,Stable
654,ths+N713+E95,Unstable
655,ths+N176+E172,Unstable
656,ths+N440+E136,Stable
657,ths+N440+E50,Unstable
658,ths+N186+E166,Unstable
659,ths+N682+E186,Stable
660,ths+N245+E215,Stable
661,ths+N519+E180,Stable
662,ths+N60+E6,Stable
663,ths+N606+E181,Stable
664,ths+N60+E212,Stable
665,ths+N717+E224,Stable
666,ths+N440+E85,Stable
667,ths+N298+E72,Stable
668,ths+N10+E60,Stable
669,ths+N321+E52,Stable
670,ths+N298+E95,Stable
671,ths+N321+E195,Stable
672,ths+N321+E156,Stable
673,ths+N713+E45,Unstable
674,ths+N641+E44,Stable
675,ths+N641+E84,Stable
676,ths+N246+E104,Stable
677,ths+N606+E27,Stable
678,ths+N499+E43,Stable
679,ths+N411+E89,Stable
680,ths+N411+E174,Stable
681,ths+N186+E48,Stable
682,ths+N717+E68,Stable
683,ths+N246+E88,Stable
684,ths+N60+E159,Stable
685,ths+N499+E122,Stable
686,ths+N225+E169,Stable
687,ths+N60+E220,Stable
688,ths+N440+E180,Stable
689,ths+N60+E162,Stable
690,ths+N499+E201,Stable
691,ths+N137+E143,Stable
692,ths+N315+E131,Stable
693,ths+N440+E92,Stable
694,ths+N96+E130,Stable
695,ths+N411+E76,Stable
696,ths+N245+E57,Stable
697,ths+N606+E234,Stable
698,ths+N641+E67,Stable
699,ths+N277+E133,Unstable
700,ths+N18+E217,Stable
701,ths+N519+E226,Stable
702,ths+N246+E52,Stable
703,ths+N298+E29,Unstable
704,ths+N246+E44,Stable
705,ths+N499+E209,Stable
706,ths+N315+E158,Stable
707,ths+N196+E105,Stable
708,ths+N285+E133,Unstable
709,ths+N246+E204,Stable
710,ths+N246+E137,Stable
711,ths+N225+E172,Stable
712,ths+N713+E88,Unstable
713,ths+N499+E22,Unstable
714,ths+N415+E160,Stable
715,ths+N415+E37,Unstable
716,ths+N411+E146,Stable
717,ths+N717+E123,Stable
718,ths+N415+E84,Stable
719,ths+N186+E44,Stable
720,ths+N606+E86,Stable
721,ths+N117+E202,Stable
722,ths+N519+E19,Stable
723,ths+N440+E13,Stable
724,ths+N499+E61,Stable
725,ths+N51+E116,Stable
726,ths+N60+E104,Stable
727,ths+N713+E19,Stable
728,ths+N60+E63,Stable
729,ths+N245+E206,Stable
730,ths+N186+E69,Unstable
731,ths+N713+E63,Unstable
732,ths+N186+E175,Unstable
733,ths+N440+E118,Stable
734,ths+N485+E84,Stable
735,ths+N411+E8,Unstable
736,ths+N682+E181,Stable
737,ths+N717+E155,Stable
738,ths+N298+E143,Stable
739,ths+N579+E95,Stable
740,ths+N440+E153,Stable
741,ths+N611+E160,Stable
742,ths+N298+E120,Stable
743,ths+N621+E52,Unstable
744,ths+N60+E70,Stable
745,ths+N298+E130,Stable
746,ths+N186+E201,Unstable
747,ths+N246+E80,Stable
748,ths+N682+E67,Stable
749,ths+N186+E159,Stable
750,ths+N717+E234,Stable
751,ths+N277+E105,Unstable
752,ths+N485+E216,Stable
753,ths+N621+E156,Stable
754,ths+N415+E195,Stable
755,ths+N245+E115,Stable
756,ths+N499+E41,Stable
757,ths+N51+E221,Stable
758,ths+N499+E23,Stable
759,ths+N621+E83,Unstable
760,ths+N579+E130,Stable
761,ths+N186+E52,Stable
762,ths+N415+E67,Unstable
763,ths+N60+E125,Stable
764,ths+N246+E234,Stable
765,ths+N579+E233,Stable
766,ths+N440+E15,Stable
767,ths+N245+E19,Stable
768,ths+N315+E98,Unstable
769,ths+N641+E135,Stable
770,ths+N641+E66,Stable
771,ths+N579+E167,Stable
772,ths+N51+E154,Stable
773,ths+N315+E128,Stable
774,ths+N499+E6,Stable
775,ths+N713+E139,Unstable
776,ths+N611+E51,Stable
777,ths+N18+E66,Stable
778,ths+N579+E67,Stable
779,ths+N51+E153,Stable
780,ths+N411+E52,Stable
781,ths+N285+E103,Stable
782,ths+N415+E211,Unstable
783,ths+N320+E180,Stable
784,ths+N298+E201,Stable
785,ths+N682+E19,Stable
786,ths+N60+E167,Stable
787,ths+N519+E73,Stable
788,ths+N415+E201,Stable
789,ths+N579+E110,Stable
790,ths+N415+E226,Unstable
791,ths+N474+E109,Stable
792,ths+N499+E11,Stable
793,ths+N96+E18,Stable
794,ths+N51+E192,Stable
795,ths+N51+E127,Stable
796,ths+N621+E147,Stable
797,ths+N315+E89,Stable
798,ths+N717+E220,Stable
799,ths+N717+E206,Stable
800,ths+N245+E226,Stable
801,ths+N18+E115,Stable
802,ths+N117+E27,Stable
803,ths+N246+E111,Stable
804,ths+N606+E136,Stable
805,ths+N377+E128,Stable
806,ths+N611+E108,Stable
807,ths+N321+E158,Stable
808,ths+N10+E133,Unstable
809,ths+N321+E199,Stable
810,ths+N411+E43,Stable
811,ths+N315+E114,Unstable
812,ths+N246+E206,Stable
813,ths+N246+E27,Stable
814,ths+N621+E40,Unstable
815,ths+N320+E15,Stable
816,ths+N51+E211,Stable
817,ths+N579+E49,Stable
818,ths+N579+E38,Stable
819,ths+N713+E76,Unstable
820,ths+N321+E228,Stable
821,ths+N641+E156,Stable
822,ths+N137+E15,Stable
823,ths+N246+E49,Stable
824,ths+N51+E146,Stable
825,ths+N606+E14,Unstable
826,ths+N499+E175,Stable
827,ths+N298+E180,Stable
828,ths+N137+E212,Stable
829,ths+N246+E113,Stable
830,ths+N499+E179,Stable
831,ths+N246+E233,Stable
832,ths+N411+E92,Stable
833,ths+N51+E71,Stable
834,ths+N579+E159,Stable
835,ths+N315+E52,Stable
836,ths+N225+E54,Unstable
837,ths+N245+E48,Stable
838,ths+N18+E37,Stable
839,ths+N320+E149,Stable
840,ths+N579+E14,Stable
841,ths+N51+E112,Stable
842,ths+N245+E181,Stable
843,ths+N225+E109,Stable
844,ths+N377+E76,Stable
845,ths+N117+E24,Stable
846,ths+N60+E43,Stable
847,ths+N411+E156,Stable
848,ths+N713+E81,Unstable
849,ths+N18+E127,Stable
850,ths+N245+E95,Stable
851,ths+N321+E85,Stable
852,ths+N717+E66,Stable
853,ths+N415+E153,Stable
854,ths+N499+E202,Stable
855,ths+N60+E218,Stable
856,ths+N246+E177,Stable
857,ths+N321+E73,Stable
858,ths+N96+E216,Stable
859,ths+N320+E158,Stable
860,ths+N315+E13,Stable
861,ths+N606+E195,Stable
862,ths+N285+E74,Unstable
863,ths+N495+E109,Stable
864,ths+N186+E181,Stable
865,ths+N117+E18,Stable
866,ths+N519+E71,Unstable
867,ths+N315+E145,Stable
868,ths+N713+E69,Unstable
869,ths+N571+E105,Stable
870,ths+N499+E49,Stable
871,ths+N682+E154,Stable
872,ths+N117+E204,Stable
873,ths+N621+E88,Stable
874,ths+N298+E215,Stable
875,ths+N51+E151,Stable
876,ths+N298+E195,Stable
877,ths+N606+E29,Unstable
878,ths+N411+E108,Stable
879,ths+N440+E195,Stable
880,ths+N315+E141,Unstable
881,ths+N611+E131,Stable
882,ths+N440+E150,Stable
883,ths+N315+E30,Unstable
884,ths+N315+E40,Unstable
885,ths+N499+E102,Stable
886,ths+N606+E119,Unstable
887,ths+N440+E88,Stable
888,ths+N51+E205,Stable
889,ths+N717+E110,Stable
890,ths+N137+E25,Stable
891,ths+N485+E102,Stable
892,ths+N717+E58,Stable
893,ths+N579+E79,Stable
894,ths+N176+E213,Stable
895,ths+N186+E108,Unstable
896,ths+N117+E217,Stable
897,ths+N277+E103,Stable
898,ths+N60+E110,Stable
899,ths+N60+E116,Stable
900,ths+N621+E116,Stable
901,ths+N186+E128,Stable
902,ths+N440+E199,Stable
903,ths+N621+E154,Stable
904,ths+N377+E70,Stable
905,ths+N245+E221,Stable
906,ths+N315+E113,Unstable
907,ths+N606+E134,Stable
908,ths+N377+E50,Stable
909,ths+N96+E50,Stable
910,ths+N621+E66,Stable
911,ths+N60+E66,Stable
912,ths+N411+E206,Stable
913,ths+N51+E53,Stable
914,ths+N641+E24,Stable
915,ths+N96+E16,Stable
916,ths+N411+E115,Stable
917,ths+N611+E13,Stable
918,ths+N641+E16,Stable
919,ths+N245+E131,Stable
920,ths+N579+E204,Stable
921,ths+N415+E134,Stable
922,ths+N315+E104,Unstable
923,ths+N641+E146,Stable
924,ths+N682+E134,Stable
925,ths+N621+E30,Unstable
926,ths+N440+E186,Stable
927,ths+N682+E24,Stable
928,ths+N117+E199,Stable
929,ths+N60+E183,Stable
930,ths+N96+E180,Stable
931,ths+N186+E143,Stable
932,ths+N499+E206,Stable
933,ths+N246+E203,Stable
934,ths+N499+E63,Stable
935,ths+N440+E141,Stable
936,ths+N246+E212,Stable
937,ths+N60+E228,Stable
938,ths+N246+E38,Stable
939,ths+N621+E132,Stable
940,ths+N245+E220,Stable
941,ths+N611+E151,Stable
942,ths+N440+E119,Stable
943,ths+N717+E199,Stable
944,ths+N606+E228,Stable
945,ths+N485+E70,Stable
946,ths+N315+E159,Stable
947,ths+N246+E53,Stable
948,ths+N186+E206,Stable
949,ths+N713+E199,Unstable
950,ths+N51+E63,Stable
951,ths+N606+E34,Stable
952,ths+N519+E43,Stable
953,ths+N137+E14,Stable
954,ths+N485+E173,Stable
955,ths+N186+E63,Stable
956,ths+N621+E187,Stable
957,ths+N682+E233,Stable
958,ths+N246+E116,Stable
959,ths+N315+E137,Stable
960,ths+N499+E215,Stable
961,ths+N519+E89,Stable
962,ths+N713+E70,Unstable
963,ths+N611+E211,Stable
964,ths+N579+E174,Stable
965,ths+N519+E132,Stable
966,ths+N713+E127,Unstable
967,ths+N606+E163,Stable
968,ths+N499+E180,Stable
969,ths+N315+E182,Stable
970,ths+N717+E145,Stable
971,ths+N246+E153,Stable
972,ths+N484+E197,Stable
973,ths+N137+E160,Stable
974,ths+N499+E188,Stable
975,ths+N641+E138,Stable
976,ths+N519+E67,Stable
977,ths+N682+E16,Stable
978,ths+N60+E173,Stable
979,ths+N682+E120,Stable
980,ths+N621+E84,Stable
981,ths+N377+E167,Stable
982,ths+N315+E120,Stable
983,ths+N579+E177,Stable
984,ths+N579+E175,Stable
985,ths+N377+E182,Stable
986,ths+N499+E94,Stable
987,ths+N499+E163,Stable
988,ths+N245+E165,Stable
989,ths+N377+E168,Stable
990,ths+N499+E89,Stable
991,ths+N411+E67,Stable
992,ths+N186+E215,Unstable
993,ths+N499+E160,Stable
994,ths+N137+E52,Stable
995,ths+N415+E81,Stable
996,ths+N117+E81,Unstable
997,ths+N485+E51,Stable
998,ths+N245+E216,Stable
999,ths+N231+E197,Stable
1000,ths+N717+E116,Stable
1001,ths+N713+E162,Unstable
1002,ths+N137+E165,Stable
1003,ths+N245+E132,Stable
1004,ths+N51+E216,Stable
1005,ths+N485+E182,Stable
1006,ths+N321+E58,Stable
1007,ths+N225+E210,Stable
1008,ths+N440+E23,Stable
1009,ths+N606+E220,Unstable
1010,ths+N579+E128,Stable
1011,ths+N713+E151,Unstable
1012,ths+N579+E182,Stable
1013,ths+N415+E127,Unstable
1014,ths+N606+E95,Stable
1015,ths+N117+E134,Stable
1016,ths+N440+E232,Stable
1017,ths+N18+E139,Stable
1018,ths+N411+E18,Stable
1019,ths+N641+E171,Unstable
1020,ths+N621+E125,Unstable
1021,ths+N682+E149,Stable
1022,ths+N499+E220,Stable
1023,ths+N315+E204,Stable
1024,ths+N682+E130,Stable
1025,ths+N298+E182,Stable
1026,ths+N606+E69,Unstable
1027,ths+N484+E109,Stable
1028,ths+N245+E43,Stable
1029,ths+N245+E69,Stable
1030,ths+N579+E89,Stable
1031,ths+N440+E68,Stable
1032,ths+N96+E84,Stable
1033,ths+N320+E128,Stable
1034,ths+N245+E128,Stable
1035,ths+N606+E184,Stable
1036,ths+N499+E79,Stable
1037,ths+N411+E234,Stable
1038,ths+N245+E178,Stable
1039,ths+N682+E173,Stable
1040,ths+N186+E76,Unstable
1041,ths+N245+E89,Stable
1042,ths+N377+E149,Stable
1043,ths+N246+E72,Stable
1044,ths+N315+E6,Unstable
1045,ths+N245+E72,Stable
1046,ths+N579+E158,Stable
1047,ths+N717+E211,Stable
1048,ths+N641+E23,Stable
1049,ths+N519+E84,Stable
1050,ths+N621+E179,Unstable
1051,ths+N499+E96,Stable
1052,ths+N440+E123,Stable
1053,ths+N411+E168,Stable
1054,ths+N245+E107,Stable
1055,ths+N621+E3,Stable
1056,ths+N246+E158,Stable
1057,ths+N440+E73,Stable
1058,ths+N415+E18,Stable
1059,ths+N579+E220,Stable
1060,ths+N245+E29,Stable
1061,ths+N606+E190,Stable
1062,ths+N606+E178,Stable
1063,ths+N320+E166,Stable
